"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year","mean_min_temp","Date","month","mean_max_temp","mean_vapour","mean_rainfall","rain_3_days","rain_10_days"
"1","2020-01-13 19:56:04 +0930",17.0134416570669,"Uperoleia daviesae","2020-01-13",1,"No visible water bodies","Natural area","Litchfield (M)","NT",2511,-12.75,131.25,2020-01-13 08:00:48,2020-01-13 20:48:59,12.8030555555556,2020-01-13 08:00:05,2020-01-13 20:48:40,12.8097222222222,0.941232890986195,0.577940958556835,1,"2020_13",13,2020,7.58500003814697,2020-01-13,1,25.7575001716614,12.7625000476837,0,1.52500000596046,9.02499979734421
"2","2020-01-15 20:27:38 +0930",6.00090620526066,"Uperoleia daviesae","2020-01-15",2,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2020-01-15 08:02:09,2020-01-15 20:49:33,12.79,2020-01-15 08:01:12,2020-01-15 20:49:02,12.7972222222222,0.787589553669837,0.652466177343913,1,"2020_15",15,2020,10.3200001716614,2020-01-15,1,29.1500000953674,17.4024996757507,0.250000007450581,0.250000007450581,9.14999980293214
"3","2020-01-15 20:25:48 +0930",10.6354353457624,"Uperoleia daviesae","2020-01-15",2,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2020-01-15 08:02:09,2020-01-15 20:49:33,12.79,2020-01-15 08:01:12,2020-01-15 20:49:02,12.7972222222222,0.787589553669837,0.652466177343913,1,"2020_15",15,2020,10.3200001716614,2020-01-15,1,29.1500000953674,17.4024996757507,0.250000007450581,0.250000007450581,9.14999980293214
"4","2020-01-25 21:10:41 +0930",6.00090620526066,"Uperoleia daviesae","2020-01-25",2,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2020-01-25 08:07:23,2020-01-25 20:50:33,12.7194444444444,2020-01-25 08:06:31,2020-01-25 20:49:56,12.7236111111111,0.000930196061996791,0.00970967577946819,1,"2020_25",25,2020,8.04499995708466,2020-01-25,1,29.2499995231628,12.2474999427795,0,0.77500000782311,36.2750001121312
"5","2020-02-12 21:04:48 +0930",5,"Uperoleia daviesae","2020-02-12",2,"None selected","None selected","Litchfield (M)","NT",2443,-12.75,130.75,2020-02-12 08:15:24,2020-02-12 20:48:02,12.5438888888889,2020-02-12 08:16:09,2020-02-12 20:49:06,12.5491666666667,0.903396311933407,0.600600735013383,1,"2020_43",43,2020,16.4074997901917,2020-02-12,2,27.0800004005432,19.3775000572205,0,0,1.04999999701977
"6","2018-01-25 20:51:30 +0930",5,"Uperoleia daviesae","2018-01-25",3,"Flooded area","Natural area","Litchfield (M)","NT",2511,-12.75,131.25,2018-01-25 08:07:28,2018-01-25 20:50:16,12.7133333333333,2018-01-25 08:06:47,2018-01-25 20:49:55,12.7188888888889,0.526620576415267,0.258477601000335,1,"2018_25",25,2018,15.1674997806549,2018-01-25,1,27.4299998283386,18.289999961853,0,1.1000000089407,1.45000001601875
"7","2018-01-25 20:58:51 +0930",5,"Uperoleia daviesae","2018-01-25",3,"Flooded area","Natural area","Litchfield (M)","NT",2511,-12.75,131.25,2018-01-25 08:07:28,2018-01-25 20:50:16,12.7133333333333,2018-01-25 08:06:47,2018-01-25 20:49:55,12.7188888888889,0.526620576415267,0.258477601000335,1,"2018_25",25,2018,15.1674997806549,2018-01-25,1,27.4299998283386,18.289999961853,0,1.1000000089407,1.45000001601875
"8","2018-02-03 20:21:12 +0930",5,"Uperoleia daviesae","2018-02-03",3,"Flooded area","Natural area","Litchfield (M)","NT",2511,-12.75,131.25,2018-02-03 08:11:37,2018-02-03 20:49:30,12.6313888888889,2018-02-03 08:10:56,2018-02-03 20:49:08,12.6366666666667,0.918865000946105,0.591941155433629,1,"2018_34",34,2018,8.1049998998642,2018-02-03,2,19.9675006866455,11.5499999523163,0.150000002235174,0.150000002235174,23.5749998670071
"9","2019-01-23 19:46:56 +0930",5,"Uperoleia daviesae","2019-01-23",3,"No visible water bodies","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-01-23 08:06:40,2019-01-23 20:50:11,12.7252777777778,2019-01-23 08:06:24,2019-01-23 20:49:08,12.7122222222222,0.955819349411384,0.567408891699165,1,"2019_23",23,2019,15.0666666030884,2019-01-23,1,30.6533336639404,17.1266670227051,0.73333332935969,1.10000000149012,13.5000001564622
"10","2020-01-13 20:54:29 +0930",14.6637916946795,"Uperoleia daviesae","2020-01-13",5,"Flooded area","Natural area","Litchfield (M)","NT",2511,-12.75,131.25,2020-01-13 08:01:03,2020-01-13 20:49:10,12.8019444444444,2020-01-13 08:00:05,2020-01-13 20:48:40,12.8097222222222,0.941232890986195,0.577940958556835,1,"2020_13",13,2020,7.58500003814697,2020-01-13,1,25.7575001716614,12.7625000476837,0,1.52500000596046,9.02499979734421
